video id,start,end,action label
457,15,25,bounce
458,0,14,slide_step
458,15,60,cabbage_patch
459,0,90,slide_step
460,0,14,slide_step
460,15,31,twist
461,0,14,slide_step
461,15,46,step
462,0,55,slide_step
463,0,14,slide_step
463,15,58,bounce
464,0,14,slide_step
464,15,38,twist
465,0,14,slide_step
465,15,23,bounce
466,0,14,slide_step
466,15,30,step
467,0,14,slide_step
467,15,35,bounce
468,0,14,slide_step
468,15,33,bounce
469,0,14,slide_step
469,15,70,bounce
470,0,40,slide_step
470,41,79,bounce
471,0,40,slide_step
471,41,87,bounce
472,0,40,slide_step
472,41,81,bounce
473,0,40,slide_step
473,41,66,bounce
474,0,40,slide_step
474,41,71,hands_up
475,0,40,slide_step
475,41,71,twist
476,0,40,slide_step
476,41,71,hands_up
477,0,40,slide_step
477,41,73,hands_up
478,0,40,slide_step
478,41,119,step
479,0,40,slide_step
479,41,66,step
480,0,40,slide_step
480,41,56,bounce
481,0,40,slide_step
481,41,56,cabbage_patch
482,0,116,slide_step
483,0,40,slide_step
483,41,49,bounce
484,0,40,slide_step
484,41,131,bounce
485,0,40,slide_step
485,41,46,bounce
486,0,40,slide_step
486,41,61,bounce
487,0,61,slide_step
488,0,40,slide_step
488,41,81,step
489,0,40,slide_step
489,41,57,step
490,0,40,slide_step
490,41,49,step
491,0,40,slide_step
491,41,91,step
492,0,40,slide_step
492,41,56,step
493,0,40,slide_step
493,41,51,bounce
494,0,40,slide_step
494,41,136,twist
495,0,40,slide_step
495,41,134,step
496,0,40,slide_step
496,41,56,half_squat
497,0,40,slide_step
497,41,72,step
498,0,55,slide_step
499,0,40,slide_step
499,41,84,bounce
500,0,40,slide_step
500,41,64,twist
501,0,40,slide_step
501,41,49,bounce
502,0,40,slide_step
502,41,56,step
503,0,40,slide_step
503,41,87,bounce
504,0,40,slide_step
504,41,133,bounce
505,0,40,slide_step
505,41,65,step
506,0,43,bounce
506,44,55,half_squat
507,0,43,bounce
507,44,74,cabbage_patch
508,0,43,bounce
508,44,64,twist
509,0,43,bounce
509,44,64,slide_step
510,0,43,bounce
510,44,74,hands_up
511,0,43,bounce
511,44,71,cabbage_patch
512,0,43,bounce
513,0,43,bounce
513,44,76,hands_up
514,0,43,bounce
514,44,84,slide_step
515,0,43,bounce
515,44,50,half_squat
516,0,43,bounce
517,0,43,bounce
517,44,49,step
518,0,43,bounce
519,0,43,bounce
519,44,59,hands_up
520,0,43,bounce
520,44,140,step
521,0,43,bounce
522,0,43,bounce
523,0,43,bounce
523,44,59,cabbage_patch
524,0,43,bounce
524,44,127,step
525,0,43,bounce
526,0,43,bounce
527,0,43,bounce
527,44,104,half_squat
528,0,43,bounce
528,44,59,step
529,0,43,bounce
529,44,110,slide_step
530,0,43,bounce
531,0,43,bounce
531,44,56,slide_step
532,0,43,bounce
532,44,60,twist
533,0,43,bounce
533,44,75,step
534,0,43,bounce
534,44,58,slide_step
535,0,43,bounce
535,44,84,slide_step
536,0,43,bounce
536,44,67,twist
537,0,43,bounce
538,0,43,bounce
538,44,72,hands_up
539,0,43,bounce
540,0,43,bounce
540,44,64,cabbage_patch
541,0,43,bounce
541,44,79,slide_step
542,0,23,twist
542,24,56,hands_up
543,0,23,twist
543,24,49,bounce
544,0,23,twist
544,24,39,step
545,0,23,twist
545,24,44,slide_step
546,0,23,twist
546,24,34,bounce
547,0,23,twist
547,24,52,bounce
548,0,79,twist
549,0,23,twist
549,24,54,cabbage_patch
550,0,23,twist
550,24,64,slide_step
551,0,23,twist
551,24,39,cabbage_patch
552,0,23,twist
552,24,79,cabbage_patch
553,0,23,twist
553,24,32,bounce
554,0,23,twist
554,24,114,bounce
555,0,23,twist
555,24,44,bounce
556,0,23,twist
556,24,59,step
557,0,23,twist
557,24,29,bounce
558,0,23,twist
558,24,64,bounce
559,0,23,twist
559,24,34,bounce
560,0,23,twist
560,24,112,step
561,0,23,twist
561,24,44,bounce
562,0,23,twist
562,24,36,bounce
563,0,23,twist
563,24,41,bounce
564,0,23,twist
564,24,94,step
565,0,23,twist
565,24,34,bounce
566,0,23,twist
566,24,79,step
567,0,23,twist
567,24,99,slide_step
568,0,40,twist
569,0,23,twist
569,24,55,step
570,0,23,twist
570,24,38,slide_step
571,0,23,twist
571,24,64,slide_step
572,0,23,twist
572,24,67,bounce
573,0,23,twist
573,24,48,hands_up
574,0,23,twist
574,24,34,bounce
575,0,23,twist
575,24,70,bounce
576,0,23,twist
576,24,77,step
577,0,23,twist
577,24,84,hands_up
578,0,10,step
578,11,22,half_squat
578,23,31,bounce
578,31,55,hands_up
578,56,110,bounce
578,111,143,hands_up
578,144,178,slide_step
578,179,204,bounce
578,205,253,step
578,254,284,cabbage_patch
579,0,10,step
579,11,28,bounce
579,28,52,hands_up
579,53,64,half_squat
579,65,72,bounce
579,73,93,twist
579,94,128,slide_step
579,129,154,bounce
579,155,203,step
579,204,236,hands_up
580,0,10,step
580,11,48,slide_step
580,49,57,bounce
580,58,88,cabbage_patch
580,89,113,hands_up
580,114,132,bounce
580,132,166,slide_step
580,167,187,twist
580,188,285,step
581,0,10,step
581,11,22,half_squat
581,23,31,bounce
581,31,55,hands_up
581,56,69,cabbage_patch
581,70,77,bounce
581,78,90,step
581,91,125,slide_step
581,126,157,hands_up
581,158,206,step
581,207,222,bounce
582,0,39,step
582,40,48,bounce
582,48,72,hands_up
582,73,119,step
582,120,127,bounce
582,128,171,step
582,172,206,slide_step
582,207,237,hands_up
582,238,287,step
582,288,328,bounce
583,0,57,step
583,58,66,bounce
583,66,90,hands_up
583,91,141,step
583,142,149,bounce
583,150,217,slide_step
583,218,277,hands_up
583,278,326,step
583,327,366,bounce
584,0,10,step
584,11,62,bounce
584,63,91,step
584,92,116,hands_up
584,117,163,step
584,164,171,bounce
584,171,205,slide_step
584,206,216,bounce
584,217,265,step
584,266,321,twist
585,0,61,step
585,62,70,bounce
585,70,94,hands_up
585,95,132,slide_step
585,133,140,bounce
585,141,189,step
585,190,224,slide_step
585,225,260,twist
585,261,325,step
586,0,10,step
586,11,25,bounce
586,26,83,hands_up
586,83,90,bounce
586,91,166,slide_step
586,167,295,step
586,296,334,bounce
587,0,10,step
587,11,40,bounce
587,40,64,hands_up
587,65,86,bounce
587,87,137,slide_step
587,138,164,bounce
587,165,240,step
588,0,46,step
588,47,55,bounce
588,55,140,hands_up
588,141,148,bounce
588,148,182,slide_step
588,183,268,bounce
588,269,317,step
588,318,368,bounce
589,0,10,step
589,11,40,bounce
589,41,81,hands_up
589,82,89,half_squat
589,90,97,bounce
589,98,148,slide_step
589,149,208,step
589,209,234,bounce
590,0,10,step
590,11,35,bounce
590,35,59,hands_up
590,60,153,bounce
590,154,189,step
590,190,224,slide_step
590,225,379,step
590,380,430,bounce
591,0,10,step
591,11,18,half_squat
591,19,27,bounce
591,27,51,hands_up
591,52,68,bounce
591,69,95,step
591,96,130,slide_step
591,131,151,bounce
591,152,201,step
591,202,207,bounce
592,0,10,step
592,11,40,bounce
592,41,76,step
592,77,101,hands_up
592,102,160,bounce
592,161,257,step
592,258,292,slide_step
592,293,378,bounce
592,379,533,step
593,0,10,step
593,11,35,bounce
593,35,59,hands_up
593,60,85,bounce
593,86,106,hands_up
593,107,141,slide_step
593,142,147,half_squat
593,148,196,step
593,197,202,bounce
594,0,10,step
594,11,68,bounce
594,69,108,slide_step
594,109,133,hands_up
594,134,154,half_squat
594,155,162,bounce
594,162,196,slide_step
594,197,229,bounce
594,230,279,step
594,280,360,hands_up
595,0,10,step
595,11,26,hands_up
595,27,35,bounce
595,36,44,step
595,45,69,hands_up
595,70,99,bounce
595,99,133,slide_step
595,134,227,step
596,0,10,step
596,11,52,bounce
596,52,76,hands_up
596,77,185,half_squat
596,186,193,bounce
596,194,277,step
596,278,312,slide_step
596,313,353,twist
596,354,403,step
596,404,464,cabbage_patch
597,0,10,step
597,11,88,twist
597,89,97,bounce
597,97,121,hands_up
597,122,150,bounce
597,150,184,slide_step
597,185,195,bounce
597,196,244,step
597,245,285,bounce
598,0,10,step
598,11,31,twist
598,32,40,bounce
598,40,64,hands_up
598,65,95,cabbage_patch
598,96,103,bounce
598,104,112,step
598,113,147,slide_step
598,148,160,bounce
598,161,209,step
598,210,230,slide_step
599,0,10,step
599,11,29,twist
599,30,38,bounce
599,38,62,hands_up
599,63,123,bounce
599,124,184,half_squat
599,185,219,slide_step
599,220,285,step
599,286,333,bounce
600,0,44,step
600,45,53,bounce
600,53,77,hands_up
600,78,93,step
600,94,101,bounce
600,102,157,cabbage_patch
600,158,192,slide_step
600,193,218,bounce
600,219,339,step
601,0,84,step
601,85,93,bounce
601,93,117,hands_up
601,118,184,slide_step
601,185,192,bounce
601,193,225,hands_up
601,226,260,slide_step
601,261,289,bounce
601,290,339,step
601,340,372,slide_step
602,0,10,step
602,11,106,twist
602,107,115,bounce
602,115,139,hands_up
602,140,185,cabbage_patch
602,186,193,bounce
602,193,227,slide_step
602,228,344,step
603,0,10,step
603,10,18,bounce
603,19,94,slide_step
603,95,119,hands_up
603,120,132,slide_step
603,133,140,bounce
603,140,174,slide_step
603,175,317,step
604,0,10,step
604,11,40,bounce
604,41,87,step
604,88,112,hands_up
604,113,140,bounce
604,141,156,half_squat
604,157,191,slide_step
604,192,260,bounce
604,261,309,step
604,310,326,twist
605,0,10,step
605,10,18,bounce
605,18,42,hands_up
605,42,49,bounce
605,49,83,slide_step
605,83,164,step
606,0,10,step
606,10,18,bounce
606,19,33,slide_step
606,34,58,hands_up
606,58,65,bounce
606,65,99,slide_step
606,99,147,step
607,0,10,step
607,10,18,bounce
607,19,59,slide_step
607,60,84,hands_up
607,84,91,bounce
607,91,125,slide_step
607,125,173,step
608,0,10,step
608,11,63,bounce
608,63,87,hands_up
608,87,94,bounce
608,94,128,slide_step
608,128,176,step
609,0,10,step
609,10,18,bounce
609,18,42,hands_up
609,43,66,twist
609,67,74,bounce
609,74,108,slide_step
609,108,156,step
610,0,10,step
610,11,28,slide_step
610,29,37,bounce
610,37,90,hands_up
610,91,98,bounce
610,99,133,step
610,134,168,slide_step
610,169,284,step
611,0,10,step
611,11,66,bounce
611,67,82,twist
611,83,107,hands_up
611,108,130,half_squat
611,131,138,bounce
611,138,172,slide_step
611,173,193,bounce
611,194,242,step
611,243,253,bounce
612,0,64,step
612,65,73,bounce
612,73,97,hands_up
612,98,118,cabbage_patch
612,119,126,bounce
612,126,160,slide_step
612,161,171,half_squat
612,172,220,step
612,221,239,bounce
613,0,10,step
613,11,75,bounce
613,76,161,hands_up
613,162,186,step
613,187,194,bounce
613,195,265,slide_step
613,266,286,bounce
613,287,335,step
614,0,34,step
614,35,107,bounce
614,107,122,step
614,123,169,bounce
614,170,198,cabbage_patch
614,198,240,bounce
614,241,302,hands_up
614,302,312,bounce
614,312,329,slide_step
614,330,429,step
614,430,441,half_squat
615,0,34,step
615,34,65,bounce
615,65,96,step
615,97,125,cabbage_patch
615,125,167,bounce
615,167,195,hands_up
615,196,216,twist
615,217,227,bounce
615,227,282,slide_step
615,283,333,step
616,0,34,step
616,34,65,bounce
616,66,96,cabbage_patch
616,97,112,step
616,113,128,bounce
616,129,157,cabbage_patch
616,158,169,half_squat
616,170,212,bounce
616,213,228,step
616,229,257,hands_up
616,258,286,step
616,287,297,bounce
616,297,314,slide_step
616,314,364,step
616,365,411,bounce
617,0,34,step
617,34,65,bounce
617,65,80,step
617,81,91,bounce
617,92,120,cabbage_patch
617,120,162,bounce
617,162,190,hands_up
617,191,242,bounce
617,243,254,half_squat
617,255,272,slide_step
617,273,293,twist
617,294,344,step
617,345,370,bounce
618,0,34,step
618,35,55,twist
618,56,87,bounce
618,87,102,step
618,103,113,bounce
618,114,142,cabbage_patch
618,143,186,step
618,187,229,bounce
618,230,265,slide_step
618,266,294,hands_up
618,295,316,bounce
618,316,333,slide_step
618,333,383,step
619,0,34,step
619,34,65,bounce
619,66,132,step
619,133,189,cabbage_patch
619,190,222,slide_step
619,223,265,bounce
619,265,293,hands_up
619,293,303,bounce
619,303,320,slide_step
619,321,360,bounce
619,361,411,step
619,412,419,bounce
620,0,63,step
620,64,95,bounce
620,95,110,step
620,111,151,bounce
620,152,180,cabbage_patch
620,180,222,bounce
620,222,281,hands_up
620,282,292,bounce
620,293,309,cabbage_patch
620,310,327,slide_step
620,328,338,bounce
620,339,389,step
620,390,415,bounce
621,0,50,step
621,51,82,bounce
621,82,97,step
621,97,125,cabbage_patch
621,126,209,bounce
621,210,240,cabbage_patch
621,241,269,hands_up
621,270,298,step
621,299,309,bounce
621,310,342,hands_up
621,343,360,slide_step
621,360,410,step
621,411,448,slide_step
622,0,113,step
622,114,145,bounce
622,145,160,step
622,160,188,cabbage_patch
622,189,221,hands_up
622,222,264,bounce
622,264,292,hands_up
622,292,302,bounce
622,302,360,slide_step
622,361,411,step
622,412,417,bounce
623,0,34,step
623,35,80,bounce
623,81,96,hands_up
623,97,123,step
623,124,152,cabbage_patch
623,153,201,bounce
623,202,227,step
623,228,256,hands_up
623,256,266,bounce
623,266,283,slide_step
623,284,310,bounce
623,311,361,step
624,0,34,step
624,35,75,twist
624,76,107,bounce
624,108,159,step
624,160,245,bounce
624,246,274,cabbage_patch
624,274,316,bounce
624,316,344,hands_up
624,344,354,bounce
624,354,371,slide_step
624,372,462,bounce
624,463,610,step
625,0,45,step
625,46,77,bounce
625,77,98,step
625,99,127,cabbage_patch
625,128,153,step
625,154,196,bounce
625,196,224,hands_up
625,224,234,bounce
625,234,251,slide_step
625,252,267,hands_up
625,268,318,step
626,0,34,step
626,35,167,bounce
626,167,182,step
626,183,258,slide_step
626,259,287,cabbage_patch
626,288,416,bounce
626,417,506,hands_up
626,506,516,bounce
626,516,533,slide_step
626,534,690,step
627,0,34,step
627,35,92,bounce
627,93,100,half_squat
627,101,116,step
627,117,132,bounce
627,133,161,cabbage_patch
627,162,187,step
627,188,230,bounce
627,230,258,hands_up
627,258,268,bounce
627,268,285,slide_step
627,286,342,step
628,0,70,step
628,71,102,bounce
628,102,143,step
628,144,172,cabbage_patch
628,172,214,bounce
628,214,242,hands_up
628,243,274,bounce
628,274,291,slide_step
628,292,382,bounce
628,383,433,step
629,0,34,step
629,34,65,bounce
629,66,75,slide_step
629,76,91,step
629,91,119,cabbage_patch
629,120,130,step
629,131,173,bounce
629,173,222,hands_up
629,223,233,bounce
629,233,250,slide_step
629,250,300,step
629,301,311,bounce
630,0,34,step
630,35,55,half_squat
630,56,87,bounce
630,87,102,step
630,103,183,hands_up
630,184,212,cabbage_patch
630,213,288,bounce
630,288,316,hands_up
630,316,326,bounce
630,327,367,step
630,368,385,slide_step
630,386,404,bounce
630,405,455,step
631,0,34,step
631,34,65,bounce
631,66,81,cabbage_patch
631,82,97,step
631,98,119,bounce
631,120,148,cabbage_patch
631,149,217,bounce
631,217,245,hands_up
631,246,268,step
631,269,279,bounce
631,279,296,slide_step
631,297,303,half_squat
631,304,354,step
631,355,375,bounce
632,0,34,step
632,35,107,bounce
632,107,122,step
632,123,212,cabbage_patch
632,212,254,bounce
632,254,282,hands_up
632,283,394,bounce
632,395,455,hands_up
632,456,473,slide_step
632,473,523,step
632,524,632,half_squat
633,0,34,step
633,35,107,bounce
633,107,166,step
633,167,195,cabbage_patch
633,196,213,step
633,214,256,bounce
633,256,284,hands_up
633,284,294,bounce
633,294,311,slide_step
633,311,361,step
633,362,410,hands_up
634,0,34,step
634,34,65,bounce
634,66,76,half_squat
634,77,92,step
634,93,107,bounce
634,108,136,cabbage_patch
634,136,178,bounce
634,179,242,step
634,243,271,hands_up
634,271,281,bounce
634,281,298,slide_step
634,299,358,step
634,359,369,bounce
635,0,34,step
635,34,65,bounce
635,65,80,step
635,81,128,bounce
635,129,157,cabbage_patch
635,158,176,twist
635,177,219,bounce
635,219,247,hands_up
635,248,276,bounce
635,277,293,step
635,294,311,slide_step
635,312,322,bounce
635,323,373,step
636,0,105,step
636,106,137,bounce
636,137,168,step
636,169,253,cabbage_patch
636,254,296,bounce
636,296,324,hands_up
636,325,358,step
636,359,369,bounce
636,369,386,slide_step
636,387,412,bounce
636,413,463,step
637,0,34,step
637,34,65,bounce
637,65,80,step
637,80,108,cabbage_patch
637,109,141,slide_step
637,142,184,bounce
637,184,212,hands_up
637,212,222,bounce
637,223,307,slide_step
637,308,432,step
637,433,465,hands_up
638,0,34,step
638,34,65,bounce
638,65,80,step
638,80,108,cabbage_patch
638,108,150,bounce
638,151,206,step
638,207,235,hands_up
638,236,331,twist
638,332,342,bounce
638,342,359,slide_step
638,360,421,step
638,422,467,cabbage_patch
639,0,34,step
639,34,65,bounce
639,66,78,slide_step
639,79,188,step
639,189,217,cabbage_patch
639,217,259,bounce
639,259,287,hands_up
639,288,363,slide_step
639,364,374,bounce
639,374,391,slide_step
639,391,441,step
640,0,34,step
640,34,65,bounce
640,65,80,step
640,81,97,twist
640,98,126,cabbage_patch
640,127,189,bounce
640,190,209,step
640,210,238,hands_up
640,239,254,half_squat
640,255,265,bounce
640,265,282,slide_step
640,282,332,step
640,333,401,bounce
641,0,34,step
641,34,65,bounce
641,65,80,step
641,80,108,cabbage_patch
641,108,150,bounce
641,150,178,hands_up
641,178,188,bounce
641,188,205,slide_step
641,205,287,step
642,0,34,step
642,34,65,bounce
642,65,80,step
642,81,95,slide_step
642,96,124,cabbage_patch
642,124,166,bounce
642,166,194,hands_up
642,194,204,bounce
642,204,221,slide_step
642,221,271,step
643,0,34,step
643,34,65,bounce
643,65,80,step
643,80,108,cabbage_patch
643,109,149,slide_step
643,150,192,bounce
643,192,220,hands_up
643,220,230,bounce
643,230,247,slide_step
643,247,297,step
644,0,34,step
644,34,65,bounce
644,65,80,step
644,80,108,cabbage_patch
644,108,150,bounce
644,150,178,hands_up
644,178,188,bounce
644,188,205,slide_step
644,205,255,step
644,256,299,bounce
645,0,34,step
645,34,65,bounce
645,65,80,step
645,81,104,twist
645,105,133,cabbage_patch
645,133,175,bounce
645,175,203,hands_up
645,203,213,bounce
645,213,230,slide_step
645,230,280,step
646,0,34,step
646,35,69,slide_step
646,70,101,bounce
646,102,128,step
646,129,153,hands_up
646,154,182,cabbage_patch
646,182,224,bounce
646,224,252,hands_up
646,253,271,bounce
646,272,320,step
646,321,338,slide_step
646,339,347,bounce
646,348,398,step
647,0,34,step
647,35,77,bounce
647,77,107,step
647,108,136,cabbage_patch
647,137,200,bounce
647,200,228,hands_up
647,228,238,bounce
647,238,255,slide_step
647,256,278,half_squat
647,279,329,step
648,0,34,step
648,35,55,cabbage_patch
648,56,87,bounce
648,87,102,step
648,103,121,twist
648,122,150,cabbage_patch
648,150,192,bounce
648,192,220,hands_up
648,221,250,bounce
648,250,267,slide_step
648,268,277,bounce
648,278,328,step
648,329,389,bounce
649,0,59,step
649,60,91,bounce
649,91,106,step
649,107,162,bounce
649,163,191,cabbage_patch
649,191,233,bounce
649,233,322,hands_up
649,323,333,bounce
649,333,350,slide_step
649,350,400,step
649,401,436,slide_step
650,0,48,bounce
650,49,114,step
650,115,202,bounce
650,202,224,half_squat
650,225,253,step
650,254,274,bounce
650,274,289,twist
650,290,326,bounce
651,0,48,bounce
651,49,114,step
651,115,170,bounce
651,171,201,cabbage_patch
651,202,224,half_squat
651,225,262,slide_step
651,263,283,bounce
651,284,295,half_squat
651,296,311,twist
651,312,348,bounce
652,0,48,bounce
652,48,62,step
652,63,118,bounce
652,118,140,half_squat
652,141,189,step
652,190,210,bounce
652,211,261,step
652,262,277,twist
652,278,310,hands_up
652,311,321,bounce
653,0,48,bounce
653,49,69,twist
653,70,97,step
653,98,144,bounce
653,144,166,half_squat
653,167,228,bounce
653,229,249,slide_step
653,250,265,twist
653,266,294,step
653,295,305,bounce
653,306,317,half_squat
654,0,48,bounce
654,49,60,half_squat
654,61,75,step
654,76,111,slide_step
654,112,158,bounce
654,159,187,step
654,188,210,half_squat
654,211,242,bounce
654,242,257,twist
654,258,309,bounce
654,310,340,cabbage_patch
655,0,48,bounce
655,49,79,twist
655,80,141,step
655,142,188,bounce
655,188,210,half_squat
655,211,261,step
655,262,282,bounce
655,282,297,twist
655,298,313,step
655,314,324,bounce
655,325,352,cabbage_patch
656,0,48,bounce
656,48,118,step
656,119,165,bounce
656,165,199,half_squat
656,200,220,bounce
656,221,249,step
656,250,265,twist
656,266,306,slide_step
656,307,317,bounce
656,318,348,hands_up
657,0,48,bounce
657,49,114,step
657,115,200,bounce
657,201,235,half_squat
657,236,265,bounce
657,266,298,hands_up
657,299,314,twist
657,315,330,step
657,331,341,bounce
658,0,48,bounce
658,49,142,step
658,142,188,bounce
658,188,210,half_squat
658,211,243,hands_up
658,244,264,bounce
658,265,305,slide_step
658,306,321,twist
658,322,371,bounce
659,0,48,bounce
659,49,64,slide_step
659,65,79,step
659,80,153,bounce
659,153,175,half_squat
659,176,205,bounce
659,206,216,step
659,217,232,twist
659,233,249,bounce
659,250,265,hands_up
660,0,48,bounce
660,48,62,step
660,63,210,bounce
660,211,259,half_squat
660,260,331,bounce
660,332,387,cabbage_patch
660,388,403,twist
660,404,500,step
660,501,511,bounce
660,512,537,step
661,0,48,bounce
661,49,64,slide_step
661,65,79,step
661,80,90,twist
661,91,137,bounce
661,137,159,half_squat
661,160,189,bounce
661,189,204,twist
661,205,210,step
661,211,221,bounce
662,0,48,bounce
662,48,98,step
662,99,145,bounce
662,145,167,half_squat
662,168,193,step
662,194,214,bounce
662,215,311,step
662,312,327,twist
662,328,433,step
662,434,444,bounce
663,0,48,bounce
663,49,64,hands_up
663,65,106,step
663,107,153,bounce
663,154,169,slide_step
663,170,192,half_squat
663,193,234,bounce
663,235,245,step
663,246,261,twist
663,262,278,bounce
664,0,48,bounce
664,49,160,step
664,161,186,half_squat
664,187,233,bounce
664,234,269,step
664,270,292,half_squat
664,293,344,bounce
664,345,400,cabbage_patch
664,401,416,twist
664,417,492,slide_step
664,493,503,bounce
664,504,544,twist
665,0,48,bounce
665,48,62,step
665,63,115,bounce
665,116,144,half_squat
665,145,174,bounce
665,175,200,step
665,201,216,twist
665,217,238,bounce
665,239,259,hands_up
666,0,48,bounce
666,48,62,step
666,63,103,twist
666,104,150,bounce
666,151,190,slide_step
666,191,213,half_squat
666,214,246,cabbage_patch
666,247,267,bounce
666,267,282,twist
666,283,312,bounce
667,0,48,bounce
667,49,72,step
667,73,88,cabbage_patch
667,89,135,bounce
667,136,156,step
667,157,179,half_squat
667,180,209,bounce
667,209,224,twist
667,225,245,slide_step
667,246,256,bounce
667,257,272,hands_up
668,0,48,bounce
668,49,147,step
668,148,208,cabbage_patch
668,209,255,bounce
668,256,296,step
668,297,319,half_squat
668,320,360,twist
668,361,381,bounce
668,382,442,hands_up
668,443,458,twist
668,459,550,bounce
669,0,48,bounce
669,49,81,step
669,82,175,bounce
669,176,204,cabbage_patch
669,205,227,half_squat
669,228,257,bounce
669,258,306,hands_up
669,307,322,twist
669,323,334,half_squat
669,335,345,bounce
669,346,423,twist
670,0,48,bounce
670,48,62,step
670,63,125,bounce
670,126,156,cabbage_patch
670,157,179,half_squat
670,180,200,twist
670,201,221,bounce
670,222,285,step
670,286,301,twist
670,302,312,half_squat
670,313,323,bounce
670,324,332,step
671,0,48,bounce
671,48,62,step
671,63,123,half_squat
671,124,170,bounce
671,171,187,step
671,188,210,half_squat
671,211,249,bounce
671,249,264,twist
671,265,315,step
671,316,326,bounce
671,327,345,twist
672,0,48,bounce
672,48,62,step
672,63,135,bounce
672,136,151,step
672,152,174,half_squat
672,175,190,step
672,191,211,bounce
672,212,245,step
672,246,261,twist
672,262,317,cabbage_patch
672,318,328,bounce
673,0,48,bounce
673,48,62,step
673,63,95,slide_step
673,96,142,bounce
673,143,209,slide_step
673,210,232,half_squat
673,233,264,bounce
673,265,338,step
673,339,354,twist
673,355,394,bounce
673,395,427,hands_up
674,0,48,bounce
674,49,144,twist
674,145,159,step
674,160,205,cabbage_patch
674,206,252,bounce
674,253,308,step
674,309,331,half_squat
674,332,363,bounce
674,363,378,twist
674,379,412,bounce
674,413,423,step
675,0,48,bounce
675,48,62,step
675,62,108,bounce
675,108,130,half_squat
675,131,143,slide_step
675,144,164,bounce
675,165,240,slide_step
675,241,256,twist
675,257,350,step
675,351,361,bounce
676,0,48,bounce
676,49,110,step
676,111,226,bounce
676,227,265,half_squat
676,266,282,twist
676,283,303,bounce
676,304,323,step
676,324,339,twist
676,340,370,bounce
677,0,48,bounce
677,48,94,step
677,95,141,bounce
677,141,163,half_squat
677,163,183,bounce
677,183,198,twist
677,198,208,bounce
678,0,48,bounce
678,48,62,step
678,62,108,bounce
678,108,130,half_squat
678,130,150,bounce
678,150,165,twist
678,165,175,bounce
678,176,190,slide_step
679,0,48,bounce
679,48,62,step
679,62,108,bounce
679,108,130,half_squat
679,131,171,slide_step
679,172,192,bounce
679,192,207,twist
679,207,217,bounce
680,0,48,bounce
680,48,62,step
680,62,108,bounce
680,108,130,half_squat
680,131,195,bounce
680,195,210,twist
680,210,220,bounce
681,0,48,bounce
681,48,62,step
681,62,108,bounce
681,108,130,half_squat
681,130,150,bounce
681,150,189,twist
681,190,200,bounce
682,0,48,bounce
682,49,73,hands_up
682,74,99,step
682,100,146,bounce
682,146,168,half_squat
682,169,198,bounce
682,199,247,step
682,248,263,twist
682,263,273,bounce
682,274,308,slide_step
683,0,48,bounce
683,48,78,step
683,79,125,bounce
683,126,143,slide_step
683,144,166,half_squat
683,167,198,bounce
683,199,227,cabbage_patch
683,228,243,twist
683,244,294,step
683,295,305,bounce
683,306,340,step
684,0,48,bounce
684,48,62,step
684,63,73,half_squat
684,74,120,bounce
684,121,174,step
684,175,197,half_squat
684,198,216,twist
684,217,237,bounce
684,237,252,twist
684,253,273,bounce
685,0,48,bounce
685,49,88,step
685,89,156,bounce
685,156,178,half_squat
685,179,239,hands_up
685,240,260,bounce
685,261,296,slide_step
685,297,312,twist
685,312,322,bounce
686,0,60,bounce
686,61,130,step
686,130,222,bounce
686,222,232,half_squat
686,232,250,bounce
686,250,268,twist
686,269,297,step
686,298,308,bounce
686,309,329,twist
686,330,383,step
686,383,407,bounce
686,407,458,cabbage_patch
686,459,468,bounce
687,0,60,bounce
687,61,110,step
687,110,202,bounce
687,202,212,half_squat
687,212,230,bounce
687,231,246,step
687,247,265,twist
687,265,275,bounce
687,275,328,step
687,328,352,bounce
687,352,372,cabbage_patch
687,372,381,bounce
688,0,60,bounce
688,61,132,step
688,133,272,bounce
688,272,282,half_squat
688,282,300,bounce
688,300,318,twist
688,319,370,bounce
688,370,423,step
688,423,447,bounce
688,447,467,cabbage_patch
688,467,476,bounce
688,477,505,step
689,0,60,bounce
689,61,72,half_squat
689,73,93,step
689,93,185,bounce
689,186,236,step
689,237,247,half_squat
689,247,265,bounce
689,265,283,twist
689,283,293,bounce
689,294,325,hands_up
689,326,379,step
689,380,415,bounce
689,415,435,cabbage_patch
689,435,444,bounce
690,0,60,bounce
690,61,81,twist
690,82,102,step
690,102,194,bounce
690,194,204,half_squat
690,204,222,bounce
690,222,240,twist
690,240,250,bounce
690,250,350,step
690,351,375,bounce
690,375,395,cabbage_patch
690,395,405,bounce
691,0,60,bounce
691,60,96,step
691,97,189,bounce
691,189,199,half_squat
691,199,217,bounce
691,217,235,twist
691,235,245,bounce
691,246,278,slide_step
691,279,332,step
691,332,356,bounce
691,356,376,cabbage_patch
691,376,385,bounce
692,0,60,bounce
692,60,80,step
692,80,172,bounce
692,172,194,half_squat
692,195,213,bounce
692,213,231,twist
692,231,241,bounce
692,241,294,step
692,295,360,bounce
692,361,407,step
692,408,428,cabbage_patch
692,428,437,bounce
693,0,60,bounce
693,61,93,hands_up
693,94,114,step
693,114,206,bounce
693,206,216,half_squat
693,216,234,bounce
693,234,252,twist
693,253,274,bounce
693,274,327,step
693,327,351,bounce
